Tick 12721(12687), Delay 45 ms, IGT 10:34.245, RTA 39:39.411-39:39.456
Tick 12722(12688), Delay 62 ms, IGT 10:34.295, RTA 39:39.456-39:39.518
Tick 12723(12689), Delay 40 ms, IGT 10:34.345, RTA 39:39.518-39:39.558
Tick 12725(12691), Delay 44 ms, IGT 10:34.445, RTA 39:39.611-39:39.655
Tick 12726(12692), Delay 57 ms, IGT 10:34.495, RTA 39:39.655-39:39.712
Tick 12728(12694), Delay 33 ms, IGT 10:34.595, RTA 39:39.759-39:39.792
Tick 12729(12695), Delay 64 ms, IGT 10:34.645, RTA 39:39.792-39:39.856
Tick 12730(12696), Delay 55 ms, IGT 10:34.695, RTA 39:39.856-39:39.911
Tick 12731(12697), Delay 38 ms, IGT 10:34.745, RTA 39:39.911-39:39.949
Tick 12732(12698), Delay 56 ms, IGT 10:34.795, RTA 39:39.949-39:40.005
Tick 12733(12699), Delay 62 ms, IGT 10:34.845, RTA 39:40.005-39:40.067
Tick 12734(12700), Delay 34 ms, IGT 10:34.895, RTA 39:40.067-39:40.101
Tick 12740(12706), Delay 33 ms, IGT 10:35.195, RTA 39:40.359-39:40.392
Tick 12741(12707), Delay 55 ms, IGT 10:35.245, RTA 39:40.392-39:40.447
Tick 12742(12708), Delay 56 ms, IGT 10:35.295, RTA 39:40.447-39:40.503
Tick 12747(12713), Delay 55 ms, IGT 10:35.545, RTA 39:40.703-39:40.758
Tick 12752(12718), Delay 34 ms, IGT 10:35.795, RTA 39:40.959-39:40.993
Tick 12757(12723), Delay 63 ms, IGT 10:36.045, RTA 39:41.198-39:41.261
Tick 12758(12724), Delay 31 ms, IGT 10:36.095, RTA 39:41.261-39:41.292
Tick 12778(12744), Delay 34 ms, IGT 10:37.095, RTA 39:42.257-39:42.291
Tick 12779(12745), Delay 62 ms, IGT 10:37.145, RTA 39:42.291-39:42.353
Tick 12782(12748), Delay 55 ms, IGT 10:37.295, RTA 39:42.455-39:42.510
Tick 12783(12749), Delay 32 ms, IGT 10:37.345, RTA 39:42.510-39:42.542
Tick 12784(12750), Delay 57 ms, IGT 10:37.395, RTA 39:42.542-39:42.599
Tick 12786(12752), Delay 57 ms, IGT 10:37.495, RTA 39:42.651-39:42.708
Tick 12788(12754), Delay 37 ms, IGT 10:37.595, RTA 39:42.760-39:42.797
Tick 12797(12763), Delay 63 ms, IGT 10:38.045, RTA 39:43.204-39:43.267
Tick 12798(12764), Delay 39 ms, IGT 10:38.095, RTA 39:43.267-39:43.306
Tick 12800(12766), Delay 43 ms, IGT 10:38.195, RTA 39:43.359-39:43.402
Tick 12802(12768), Delay 58 ms, IGT 10:38.295, RTA 39:43.452-39:43.510
Tick 12803(12769), Delay 55 ms, IGT 10:38.345, RTA 39:43.510-39:43.565
Tick 12805(12771), Delay 119 ms, IGT 10:38.445, RTA 39:43.611-39:43.730
Tick 12806(12772), Delay 1 ms, IGT 10:38.495, RTA 39:43.730-39:43.731
Tick 12807(12773), Delay 117 ms, IGT 10:38.545, RTA 39:43.731-39:43.848
Tick 12808(12774), Delay 2 ms, IGT 10:38.595, RTA 39:43.848-39:43.850
Tick 12809(12775), Delay 169 ms, IGT 10:38.645, RTA 39:43.850-39:44.019
Tick 12810(12776), Delay 2 ms, IGT 10:38.695, RTA 39:44.019-39:44.021
Tick 12811(12777), Delay 1 ms, IGT 10:38.745, RTA 39:44.021-39:44.022
Tick 12812(12778), Delay 65 ms, IGT 10:38.795, RTA 39:44.022-39:44.087
Tick 12813(12779), Delay 1 ms, IGT 10:38.845, RTA 39:44.087-39:44.088
Tick 12814(12780), Delay 29 ms, IGT 10:38.895, RTA 39:44.088-39:44.117
Tick 12815(12781), Delay 44 ms, IGT 10:38.945, RTA 39:44.117-39:44.161
Tick 12816(12782), Delay 43 ms, IGT 10:38.995, RTA 39:44.161-39:44.204
Tick 12817(12783), Delay 56 ms, IGT 10:39.045, RTA 39:44.204-39:44.260
Tick 12818(12784), Delay 45 ms, IGT 10:39.095, RTA 39:44.260-39:44.305
Tick 12820(12786), Delay 59 ms, IGT 10:39.195, RTA 39:44.353-39:44.412
Tick 12822(12788), Delay 42 ms, IGT 10:39.295, RTA 39:44.458-39:44.500
Tick 12823(12789), Delay 62 ms, IGT 10:39.345, RTA 39:44.500-39:44.562
Tick 12825(12791), Delay 45 ms, IGT 10:39.445, RTA 39:44.610-39:44.655
Tick 12828(12794), Delay 60 ms, IGT 10:39.595, RTA 39:44.752-39:44.812
Tick 12829(12795), Delay 42 ms, IGT 10:39.645, RTA 39:44.812-39:44.854
Tick 12832(12798), Delay 44 ms, IGT 10:39.795, RTA 39:44.953-39:44.997
Tick 12833(12799), Delay 59 ms, IGT 10:39.845, RTA 39:44.997-39:45.056
Tick 12836(12802), Delay 62 ms, IGT 10:39.995, RTA 39:45.154-39:45.216
Tick 12837(12803), Delay 42 ms, IGT 10:40.045, RTA 39:45.216-39:45.258
Tick 12838(12804), Delay 43 ms, IGT 10:40.095, RTA 39:45.258-39:45.301
Tick 12839(12805), Delay 42 ms, IGT 10:40.145, RTA 39:45.301-39:45.343
Tick 12840(12806), Delay 75 ms, IGT 10:40.195, RTA 39:45.343-39:45.418
Tick 12841(12807), Delay 40 ms, IGT 10:40.245, RTA 39:45.418-39:45.458
Tick 12845(12811), Delay 43 ms, IGT 10:40.445, RTA 39:45.610-39:45.653
Tick 12846(12812), Delay 59 ms, IGT 10:40.495, RTA 39:45.653-39:45.712
Tick 12847(12813), Delay 44 ms, IGT 10:40.545, RTA 39:45.712-39:45.756
Tick 12849(12815), Delay 55 ms, IGT 10:40.645, RTA 39:45.805-39:45.860
Tick 12850(12816), Delay 39 ms, IGT 10:40.695, RTA 39:45.860-39:45.899
Tick 12851(12817), Delay 57 ms, IGT 10:40.745, RTA 39:45.899-39:45.956
Tick 12852(12818), Delay 35 ms, IGT 10:40.795, RTA 39:45.956-39:45.991
Tick 12855(12821), Delay 55 ms, IGT 10:40.945, RTA 39:46.096-39:46.151
Tick 12856(12822), Delay 44 ms, IGT 10:40.995, RTA 39:46.151-39:46.195
Tick 12859(12825), Delay 55 ms, IGT 10:41.145, RTA 39:46.295-39:46.350
Tick 12861(12827), Delay 56 ms, IGT 10:41.245, RTA 39:46.402-39:46.458
Tick 12863(12829), Delay 56 ms, IGT 10:41.345, RTA 39:46.504-39:46.560
Tick 12865(12831), Delay 42 ms, IGT 10:41.445, RTA 39:46.607-39:46.649
Tick 12866(12832), Delay 59 ms, IGT 10:41.495, RTA 39:46.649-39:46.708
Tick 12867(12833), Delay 41 ms, IGT 10:41.545, RTA 39:46.708-39:46.749
Tick 12868(12834), Delay 65 ms, IGT 10:41.595, RTA 39:46.749-39:46.814
Tick 12869(12835), Delay 41 ms, IGT 10:41.645, RTA 39:46.814-39:46.855
Tick 12870(12836), Delay 62 ms, IGT 10:41.695, RTA 39:46.855-39:46.917
Tick 12871(12837), Delay 59 ms, IGT 10:41.745, RTA 39:46.917-39:46.976
Tick 12872(12838), Delay 55 ms, IGT 10:41.795, RTA 39:46.976-39:47.031
Tick 12873(12839), Delay 42 ms, IGT 10:41.845, RTA 39:47.031-39:47.073
Tick 12874(12840), Delay 43 ms, IGT 10:41.895, RTA 39:47.073-39:47.116
Tick 12875(12841), Delay 26 ms, IGT 10:41.945, RTA 39:47.116-39:47.142
Tick 12876(12842), Delay 94 ms, IGT 10:41.995, RTA 39:47.142-39:47.236
Tick 12877(12843), Delay 74 ms, IGT 10:42.045, RTA 39:47.236-39:47.310
Tick 12879(12845), Delay 3 ms, IGT 10:42.145, RTA 39:47.357-39:47.360
Tick 12880(12846), Delay 61 ms, IGT 10:42.195, RTA 39:47.360-39:47.421
Tick 12881(12847), Delay 43 ms, IGT 10:42.245, RTA 39:47.421-39:47.464
Tick 12883(12849), Delay 29 ms, IGT 10:42.345, RTA 39:47.514-39:47.543
Tick 12884(12850), Delay 66 ms, IGT 10:42.395, RTA 39:47.543-39:47.609
Tick 12885(12851), Delay 57 ms, IGT 10:42.445, RTA 39:47.609-39:47.666
Tick 12887(12853), Delay 38 ms, IGT 10:42.545, RTA 39:47.713-39:47.751
Tick 12888(12854), Delay 41 ms, IGT 10:42.595, RTA 39:47.751-39:47.792
Tick 12889(12855), Delay 75 ms, IGT 10:42.645, RTA 39:47.792-39:47.867
Tick 12890(12856), Delay 41 ms, IGT 10:42.695, RTA 39:47.867-39:47.908
Tick 12891(12857), Delay 74 ms, IGT 10:42.745, RTA 39:47.908-39:47.982
Tick 12892(12858), Delay 32 ms, IGT 10:42.795, RTA 39:47.982-39:48.014
Tick 12893(12859), Delay 55 ms, IGT 10:42.845, RTA 39:48.014-39:48.069
Tick 12895(12861), Delay 57 ms, IGT 10:42.945, RTA 39:48.118-39:48.175
Tick 12897(12863), Delay 42 ms, IGT 10:43.045, RTA 39:48.224-39:48.266
Tick 12898(12864), Delay 38 ms, IGT 10:43.095, RTA 39:48.266-39:48.304
Tick 12899(12865), Delay 77 ms, IGT 10:43.145, RTA 39:48.304-39:48.381
Tick 12900(12866), Delay 36 ms, IGT 10:43.195, RTA 39:48.381-39:48.417
Tick 12901(12867), Delay 45 ms, IGT 10:43.245, RTA 39:48.417-39:48.462
Tick 12902(12868), Delay 62 ms, IGT 10:43.295, RTA 39:48.462-39:48.524
Tick 12904(12870), Delay 44 ms, IGT 10:43.395, RTA 39:48.575-39:48.619
Tick 12905(12871), Delay 41 ms, IGT 10:43.445, RTA 39:48.619-39:48.660
Tick 12907(12873), Delay 60 ms, IGT 10:43.545, RTA 39:48.708-39:48.768
Tick 12908(12874), Delay 32 ms, IGT 10:43.595, RTA 39:48.768-39:48.800
Tick 12909(12875), Delay 56 ms, IGT 10:43.645, RTA 39:48.800-39:48.856
Tick 12910(12876), Delay 64 ms, IGT 10:43.695, RTA 39:48.856-39:48.920
Tick 12911(12877), Delay 35 ms, IGT 10:43.745, RTA 39:48.920-39:48.955
Tick 12913(12879), Delay 65 ms, IGT 10:43.845, RTA 39:49.003-39:49.068
Tick 12914(12880), Delay 97 ms, IGT 10:43.895, RTA 39:49.068-39:49.165
Tick 12915(12881), Delay 33 ms, IGT 10:43.945, RTA 39:49.165-39:49.198
Tick 12916(12882), Delay 1 ms, IGT 10:43.995, RTA 39:49.198-39:49.199
Tick 12918(12884), Delay 58 ms, IGT 10:44.095, RTA 39:49.250-39:49.308
Tick 12919(12885), Delay 64 ms, IGT 10:44.145, RTA 39:49.308-39:49.372
Tick 12920(12886), Delay 28 ms, IGT 10:44.195, RTA 39:49.372-39:49.400
Tick 12921(12887), Delay 60 ms, IGT 10:44.245, RTA 39:49.400-39:49.460
Tick 12923(12889), Delay 44 ms, IGT 10:44.345, RTA 39:49.508-39:49.552
Tick 12924(12890), Delay 68 ms, IGT 10:44.395, RTA 39:49.552-39:49.620
Tick 12925(12891), Delay 40 ms, IGT 10:44.445, RTA 39:49.620-39:49.660
Tick 12926(12892), Delay 45 ms, IGT 10:44.495, RTA 39:49.660-39:49.705
Tick 12927(12893), Delay 57 ms, IGT 10:44.545, RTA 39:49.705-39:49.762
Tick 12928(12894), Delay 37 ms, IGT 10:44.595, RTA 39:49.762-39:49.799
Tick 12929(12895), Delay 44 ms, IGT 10:44.645, RTA 39:49.799-39:49.843
Tick 12930(12896), Delay 75 ms, IGT 10:44.695, RTA 39:49.843-39:49.918
Tick 12931(12897), Delay 44 ms, IGT 10:44.745, RTA 39:49.918-39:49.962
Tick 12933(12899), Delay 38 ms, IGT 10:44.845, RTA 39:50.009-39:50.047
Tick 12934(12900), Delay 56 ms, IGT 10:44.895, RTA 39:50.047-39:50.103
Tick 12935(12901), Delay 58 ms, IGT 10:44.945, RTA 39:50.103-39:50.161
Tick 12937(12903), Delay 35 ms, IGT 10:45.045, RTA 39:50.208-39:50.243
Tick 12938(12904), Delay 64 ms, IGT 10:45.095, RTA 39:50.243-39:50.307
Tick 12939(12905), Delay 56 ms, IGT 10:45.145, RTA 39:50.307-39:50.363
Tick 12941(12907), Delay 43 ms, IGT 10:45.245, RTA 39:50.409-39:50.452
Tick 12942(12908), Delay 62 ms, IGT 10:45.295, RTA 39:50.452-39:50.514
Tick 12943(12909), Delay 40 ms, IGT 10:45.345, RTA 39:50.514-39:50.554
Tick 12945(12911), Delay 62 ms, IGT 10:45.445, RTA 39:50.601-39:50.663
Tick 12946(12912), Delay 44 ms, IGT 10:45.495, RTA 39:50.663-39:50.707
Tick 12947(12913), Delay 39 ms, IGT 10:45.545, RTA 39:50.707-39:50.746
Tick 12949(12915), Delay 63 ms, IGT 10:45.645, RTA 39:50.796-39:50.859
Tick 12950(12916), Delay 41 ms, IGT 10:45.695, RTA 39:50.859-39:50.900
Tick 12951(12917), Delay 67 ms, IGT 10:45.745, RTA 39:50.900-39:50.967
Tick 12955(12921), Delay 40 ms, IGT 10:45.945, RTA 39:51.116-39:51.156
Tick 12957(12923), Delay 71 ms, IGT 10:46.045, RTA 39:51.204-39:51.275
Tick 12958(12924), Delay 39 ms, IGT 10:46.095, RTA 39:51.275-39:51.314
Tick 12963(12929), Delay 25 ms, IGT 10:46.345, RTA 39:51.517-39:51.542
Tick 12965(12931), Delay 65 ms, IGT 10:46.445, RTA 39:51.592-39:51.657
Tick 12966(12932), Delay 60 ms, IGT 10:46.495, RTA 39:51.657-39:51.717
Tick 12968(12934), Delay 40 ms, IGT 10:46.595, RTA 39:51.770-39:51.810
Tick 12969(12935), Delay 76 ms, IGT 10:46.645, RTA 39:51.810-39:51.886
Tick 12970(12936), Delay 40 ms, IGT 10:46.695, RTA 39:51.886-39:51.926
Tick 12971(12937), Delay 37 ms, IGT 10:46.745, RTA 39:51.926-39:51.963
Tick 12972(12938), Delay 55 ms, IGT 10:46.795, RTA 39:51.963-39:52.018
Tick 12974(12940), Delay 55 ms, IGT 10:46.895, RTA 39:52.064-39:52.119
Tick 12981(12947), Delay 42 ms, IGT 10:47.245, RTA 39:52.413-39:52.455
Tick 12982(12948), Delay 56 ms, IGT 10:47.295, RTA 39:52.455-39:52.511
Tick 12984(12950), Delay 44 ms, IGT 10:47.395, RTA 39:52.560-39:52.604
Tick 12985(12951), Delay 71 ms, IGT 10:47.445, RTA 39:52.604-39:52.675
Tick 12986(12952), Delay 35 ms, IGT 10:47.495, RTA 39:52.675-39:52.710
Tick 12988(12954), Delay 64 ms, IGT 10:47.595, RTA 39:52.759-39:52.823
Tick 12989(12955), Delay 43 ms, IGT 10:47.645, RTA 39:52.823-39:52.866
Tick 12990(12956), Delay 43 ms, IGT 10:47.695, RTA 39:52.866-39:52.909
Tick 12991(12957), Delay 56 ms, IGT 10:47.745, RTA 39:52.909-39:52.965
Tick 12992(12958), Delay 26 ms, IGT 10:47.795, RTA 39:52.965-39:52.991
Tick 12993(12959), Delay 68 ms, IGT 10:47.845, RTA 39:52.991-39:53.059
Tick 12994(12960), Delay 61 ms, IGT 10:47.895, RTA 39:53.059-39:53.120
Tick 12995(12961), Delay 28 ms, IGT 10:47.945, RTA 39:53.120-39:53.148
Tick 12996(12962), Delay 68 ms, IGT 10:47.995, RTA 39:53.148-39:53.216
Tick 12997(12963), Delay 35 ms, IGT 10:48.045, RTA 39:53.216-39:53.251
Tick 13001(12967), Delay 41 ms, IGT 10:48.245, RTA 39:53.401-39:53.442
Tick 13008(12974), Delay 61 ms, IGT 10:48.595, RTA 39:53.747-39:53.808
Tick 13011(12977), Delay 34 ms, IGT 10:48.745, RTA 39:53.908-39:53.942
Tick 13012(12978), Delay 72 ms, IGT 10:48.795, RTA 39:53.942-39:54.014
Tick 13013(12979), Delay 59 ms, IGT 10:48.845, RTA 39:54.014-39:54.073
Tick 13014(12980), Delay 44 ms, IGT 10:48.895, RTA 39:54.073-39:54.117
Tick 13015(12981), Delay 36 ms, IGT 10:48.945, RTA 39:54.117-39:54.153
Tick 13016(12982), Delay 71 ms, IGT 10:48.995, RTA 39:54.153-39:54.224
Tick 13017(12983), Delay 39 ms, IGT 10:49.045, RTA 39:54.224-39:54.263
Tick 13019(12985), Delay 68 ms, IGT 10:49.145, RTA 39:54.309-39:54.377
Tick 13020(12986), Delay 45 ms, IGT 10:49.195, RTA 39:54.377-39:54.422
Tick 13021(12987), Delay 34 ms, IGT 10:49.245, RTA 39:54.422-39:54.456
Tick 13022(12988), Delay 82 ms, IGT 10:49.295, RTA 39:54.456-39:54.538
Tick 13023(12989), Delay 34 ms, IGT 10:49.345, RTA 39:54.538-39:54.572
Tick 13024(12990), Delay 33 ms, IGT 10:49.395, RTA 39:54.572-39:54.605
Tick 13025(12991), Delay 69 ms, IGT 10:49.445, RTA 39:54.605-39:54.674
Tick 13026(12992), Delay 41 ms, IGT 10:49.495, RTA 39:54.674-39:54.715
Tick 13028(12994), Delay 43 ms, IGT 10:49.595, RTA 39:54.768-39:54.811
Tick 13029(12995), Delay 57 ms, IGT 10:49.645, RTA 39:54.811-39:54.868
Tick 13031(12997), Delay 24 ms, IGT 10:49.745, RTA 39:54.918-39:54.942
Tick 13032(12998), Delay 76 ms, IGT 10:49.795, RTA 39:54.942-39:55.018
Tick 13033(12999), Delay 44 ms, IGT 10:49.845, RTA 39:55.018-39:55.062
Tick 13035(13001), Delay 43 ms, IGT 10:49.945, RTA 39:55.116-39:55.159
Tick 13036(13002), Delay 62 ms, IGT 10:49.995, RTA 39:55.159-39:55.221
Tick 13037(13003), Delay 43 ms, IGT 10:50.045, RTA 39:55.221-39:55.264
Tick 13038(13004), Delay 56 ms, IGT 10:50.095, RTA 39:55.264-39:55.320
Tick 13040(13006), Delay 43 ms, IGT 10:50.195, RTA 39:55.367-39:55.410
Tick 13041(13007), Delay 61 ms, IGT 10:50.245, RTA 39:55.410-39:55.471
Tick 13042(13008), Delay 44 ms, IGT 10:50.295, RTA 39:55.471-39:55.515
Tick 13043(13009), Delay 55 ms, IGT 10:50.345, RTA 39:55.515-39:55.570
Tick 13044(13010), Delay 32 ms, IGT 10:50.395, RTA 39:55.570-39:55.602
Tick 13045(13011), Delay 61 ms, IGT 10:50.445, RTA 39:55.602-39:55.663
Tick 13048(13014), Delay 61 ms, IGT 10:50.595, RTA 39:55.761-39:55.822
Tick 13049(13015), Delay 45 ms, IGT 10:50.645, RTA 39:55.822-39:55.867
Tick 13053(13019), Delay 64 ms, IGT 10:50.845, RTA 39:56.012-39:56.076
Tick 13054(13020), Delay 27 ms, IGT 10:50.895, RTA 39:56.076-39:56.103
Tick 13055(13021), Delay 66 ms, IGT 10:50.945, RTA 39:56.103-39:56.169
Tick 13057(13023), Delay 60 ms, IGT 10:51.045, RTA 39:56.217-39:56.277
Tick 13058(13024), Delay 30 ms, IGT 10:51.095, RTA 39:56.277-39:56.307
Tick 13060(13026), Delay 65 ms, IGT 10:51.195, RTA 39:56.357-39:56.422
Tick 13061(13027), Delay 29 ms, IGT 10:51.245, RTA 39:56.422-39:56.451
Tick 13062(13028), Delay 59 ms, IGT 10:51.295, RTA 39:56.451-39:56.510
Tick 13063(13029), Delay 42 ms, IGT 10:51.345, RTA 39:56.510-39:56.552
Tick 13064(13030), Delay 64 ms, IGT 10:51.395, RTA 39:56.552-39:56.616
Tick 13067(13033), Delay 33 ms, IGT 10:51.545, RTA 39:56.709-39:56.742
Tick 13068(13034), Delay 72 ms, IGT 10:51.595, RTA 39:56.742-39:56.814
Tick 13070(13036), Delay 43 ms, IGT 10:51.695, RTA 39:56.862-39:56.905
Tick 13075(13041), Delay 39 ms, IGT 10:51.945, RTA 39:57.115-39:57.154
Tick 13078(13044), Delay 55 ms, IGT 10:52.095, RTA 39:57.258-39:57.313
Tick 13082(13048), Delay 35 ms, IGT 10:52.295, RTA 39:57.461-39:57.496
Tick 13083(13049), Delay 61 ms, IGT 10:52.345, RTA 39:57.496-39:57.557
Tick 13086(13052), Delay 43 ms, IGT 10:52.495, RTA 39:57.658-39:57.701
Tick 13087(13053), Delay 55 ms, IGT 10:52.545, RTA 39:57.701-39:57.756
Tick 13090(13056), Delay 43 ms, IGT 10:52.695, RTA 39:57.863-39:57.906
Tick 13091(13057), Delay 55 ms, IGT 10:52.745, RTA 39:57.906-39:57.961
Tick 13092(13058), Delay 36 ms, IGT 10:52.795, RTA 39:57.961-39:57.997
Tick 13093(13059), Delay 56 ms, IGT 10:52.845, RTA 39:57.997-39:58.053
Tick 13094(13060), Delay 59 ms, IGT 10:52.895, RTA 39:58.053-39:58.112
Tick 13095(13061), Delay 37 ms, IGT 10:52.945, RTA 39:58.112-39:58.149
Tick 13096(13062), Delay 57 ms, IGT 10:52.995, RTA 39:58.149-39:58.206
Tick 13097(13063), Delay 44 ms, IGT 10:53.045, RTA 39:58.206-39:58.250
Tick 13098(13064), Delay 57 ms, IGT 10:53.095, RTA 39:58.250-39:58.307
Tick 13099(13065), Delay 55 ms, IGT 10:53.145, RTA 39:58.307-39:58.362
Tick 13100(13066), Delay 42 ms, IGT 10:53.195, RTA 39:58.362-39:58.404
Tick 13101(13067), Delay 55 ms, IGT 10:53.245, RTA 39:58.404-39:58.459
Tick 13102(13068), Delay 39 ms, IGT 10:53.295, RTA 39:58.459-39:58.498
Tick 13104(13070), Delay 56 ms, IGT 10:53.395, RTA 39:58.551-39:58.607
Tick 13105(13071), Delay 39 ms, IGT 10:53.445, RTA 39:58.607-39:58.646
Tick 13107(13073), Delay 57 ms, IGT 10:53.545, RTA 39:58.696-39:58.753
Tick 13108(13074), Delay 58 ms, IGT 10:53.595, RTA 39:58.753-39:58.811
Tick 13109(13075), Delay 36 ms, IGT 10:53.645, RTA 39:58.811-39:58.847
Tick 13111(13077), Delay 55 ms, IGT 10:53.745, RTA 39:58.901-39:58.956
Tick 13113(13079), Delay 61 ms, IGT 10:53.845, RTA 39:59.006-39:59.067
Tick 13114(13080), Delay 44 ms, IGT 10:53.895, RTA 39:59.067-39:59.111
Tick 13115(13081), Delay 62 ms, IGT 10:53.945, RTA 39:59.111-39:59.173
Tick 13116(13082), Delay 62 ms, IGT 10:53.995, RTA 39:59.173-39:59.235
Tick 13119(13085), Delay 100 ms, IGT 10:54.145, RTA 39:59.334-39:59.434
Tick 13121(13087), Delay 3 ms, IGT 10:54.245, RTA 39:59.483-39:59.486
Tick 13122(13088), Delay 40 ms, IGT 10:54.295, RTA 39:59.486-39:59.526
Tick 13123(13089), Delay 99 ms, IGT 10:54.345, RTA 39:59.526-39:59.625
Tick 13124(13090), Delay 99 ms, IGT 10:54.395, RTA 39:59.625-39:59.724
Tick 13125(13091), Delay 2 ms, IGT 10:54.445, RTA 39:59.724-39:59.726
Tick 13126(13092), Delay 1 ms, IGT 10:54.495, RTA 39:59.726-39:59.727
Tick 13129(13095), Delay 57 ms, IGT 10:54.645, RTA 39:59.821-39:59.878
Tick 13131(13097), Delay 45 ms, IGT 10:54.745, RTA 39:59.930-39:59.975
Tick 13132(13098), Delay 44 ms, IGT 10:54.795, RTA 39:59.975-40:00.019
Tick 13134(13100), Delay 58 ms, IGT 10:54.895, RTA 40:00.069-40:00.127
Tick 13135(13101), Delay 44 ms, IGT 10:54.945, RTA 40:00.127-40:00.171
Tick 13136(13102), Delay 35 ms, IGT 10:54.995, RTA 40:00.171-40:00.206
Tick 13137(13103), Delay 56 ms, IGT 10:55.045, RTA 40:00.206-40:00.262
Tick 13138(13104), Delay 44 ms, IGT 10:55.095, RTA 40:00.262-40:00.306
Tick 13139(13105), Delay 55 ms, IGT 10:55.145, RTA 40:00.306-40:00.361
Tick 13140(13106), Delay 41 ms, IGT 10:55.195, RTA 40:00.361-40:00.402
Tick 13141(13107), Delay 55 ms, IGT 10:55.245, RTA 40:00.402-40:00.457
Tick 13150(13116), Delay 37 ms, IGT 10:55.695, RTA 40:00.856-40:00.893
Tick 13151(13117), Delay 60 ms, IGT 10:55.745, RTA 40:00.893-40:00.953
Tick 13156(13122), Delay 40 ms, IGT 10:55.995, RTA 40:01.154-40:01.194
Tick 13157(13123), Delay 56 ms, IGT 10:56.045, RTA 40:01.194-40:01.250
Tick 13165(13131), Delay 55 ms, IGT 10:56.445, RTA 40:01.603-40:01.658
Tick 13166(13132), Delay 44 ms, IGT 10:56.495, RTA 40:01.658-40:01.702
Tick 13167(13133), Delay 60 ms, IGT 10:56.545, RTA 40:01.702-40:01.762
Tick 13168(13134), Delay 40 ms, IGT 10:56.595, RTA 40:01.762-40:01.802
Tick 13169(13135), Delay 59 ms, IGT 10:56.645, RTA 40:01.802-40:01.861
Tick 13170(13136), Delay 59 ms, IGT 10:56.695, RTA 40:01.861-40:01.920
Tick 13172(13138), Delay 44 ms, IGT 10:56.795, RTA 40:01.972-40:02.016
Tick 13174(13140), Delay 42 ms, IGT 10:56.895, RTA 40:02.063-40:02.105
Tick 13176(13142), Delay 58 ms, IGT 10:56.995, RTA 40:02.156-40:02.214
Tick 13177(13143), Delay 42 ms, IGT 10:57.045, RTA 40:02.214-40:02.256
Tick 13179(13145), Delay 62 ms, IGT 10:57.145, RTA 40:02.307-40:02.369
Tick 13180(13146), Delay 45 ms, IGT 10:57.195, RTA 40:02.369-40:02.414
Tick 13181(13147), Delay 45 ms, IGT 10:57.245, RTA 40:02.414-40:02.459
Tick 13182(13148), Delay 45 ms, IGT 10:57.295, RTA 40:02.459-40:02.504
Tick 13183(13149), Delay 55 ms, IGT 10:57.345, RTA 40:02.504-40:02.559
Tick 13187(13153), Delay 65 ms, IGT 10:57.545, RTA 40:02.704-40:02.769
Tick 13188(13154), Delay 23 ms, IGT 10:57.595, RTA 40:02.769-40:02.792
Tick 13189(13155), Delay 70 ms, IGT 10:57.645, RTA 40:02.792-40:02.862
Tick 13191(13157), Delay 56 ms, IGT 10:57.745, RTA 40:02.910-40:02.966
Tick 13192(13158), Delay 45 ms, IGT 10:57.795, RTA 40:02.966-40:03.011
Tick 13193(13159), Delay 43 ms, IGT 10:57.845, RTA 40:03.011-40:03.054
Tick 13195(13161), Delay 64 ms, IGT 10:57.945, RTA 40:03.104-40:03.168
Tick 13197(13163), Delay 43 ms, IGT 10:58.045, RTA 40:03.216-40:03.259
Tick 13198(13164), Delay 43 ms, IGT 10:58.095, RTA 40:03.259-40:03.302
Tick 13201(13167), Delay 45 ms, IGT 10:58.245, RTA 40:03.406-40:03.451
Tick 13204(13170), Delay 59 ms, IGT 10:58.395, RTA 40:03.552-40:03.611
Tick 13206(13172), Delay 74 ms, IGT 10:58.495, RTA 40:03.662-40:03.736
Tick 13207(13173), Delay 24 ms, IGT 10:58.545, RTA 40:03.736-40:03.760
Tick 13212(13178), Delay 45 ms, IGT 10:58.795, RTA 40:03.954-40:03.999
Tick 13213(13179), Delay 63 ms, IGT 10:58.845, RTA 40:03.999-40:04.062
Tick 13214(13180), Delay 59 ms, IGT 10:58.895, RTA 40:04.062-40:04.121
Tick 13215(13181), Delay 42 ms, IGT 10:58.945, RTA 40:04.121-40:04.163
Tick 13216(13182), Delay 42 ms, IGT 10:58.995, RTA 40:04.163-40:04.205
Tick 13217(13183), Delay 59 ms, IGT 10:59.045, RTA 40:04.205-40:04.264
Tick 13219(13185), Delay 37 ms, IGT 10:59.145, RTA 40:04.310-40:04.347
Tick 13220(13186), Delay 64 ms, IGT 10:59.195, RTA 40:04.347-40:04.411
Tick 13221(13187), Delay 57 ms, IGT 10:59.245, RTA 40:04.411-40:04.468
Tick 13222(13188), Delay 44 ms, IGT 10:59.295, RTA 40:04.468-40:04.512
Tick 13223(13189), Delay 45 ms, IGT 10:59.345, RTA 40:04.512-40:04.557
Tick 13224(13190), Delay 41 ms, IGT 10:59.395, RTA 40:04.557-40:04.598
Tick 13225(13191), Delay 61 ms, IGT 10:59.445, RTA 40:04.598-40:04.659
Tick 13226(13192), Delay 43 ms, IGT 10:59.495, RTA 40:04.659-40:04.702
Tick 13227(13193), Delay 59 ms, IGT 10:59.545, RTA 40:04.702-40:04.761
